schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,underlying,expiry,lot_size,chain_hash,source_age_seconds,source_is_stale,spot,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,india_vix,current_atm,session_anchor_atm,strike,strike_distance_from_spot,moneyness,interval_seconds,ce_interval_seconds,pe_interval_seconds,ce_identifier,ce_oi,ce_exchange_change_oi,ce_exchange_pchange_oi,ce_interval_oi_change,ce_volume_cumulative,ce_interval_volume,ce_volume_counter_reset,ce_ltp,ce_price_change,ce_price_pchange,ce_iv,ce_iv_valid,ce_bid,ce_bid_qty,ce_ask,ce_ask_qty,ce_total_buy_qty,ce_total_sell_qty,ce_mid,ce_spread,ce_spread_pct,ce_intrinsic,ce_extrinsic_ltp,pe_identifier,pe_oi,pe_exchange_change_oi,pe_exchange_pchange_oi,pe_interval_oi_change,pe_volume_cumulative,pe_interval_volume,pe_volume_counter_reset,pe_ltp,pe_price_change,pe_price_pchange,pe_iv,pe_iv_valid,pe_bid,pe_bid_qty,pe_ask,pe_ask_qty,pe_total_buy_qty,pe_total_sell_qty,pe_mid,pe_spread,pe_spread_pct,pe_intrinsic,pe_extrinsic_ltp,strike_oi_pcr,exchange_change_oi_ce_minus_pe
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24100,-57.05,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,72176,25691,,698,1030828,2516,False,182.95,27.7,17.8422,13.17,True,183.0,1105,183.15,585,,,183.075,0.15,0.0008,57.05,125.9,NSE_FO|46990,278514,194331,,413,2002006,6158,False,42.4,-19.75,-31.778,7.54,True,42.35,130,42.45,2925,,,42.4,0.1,0.0024,0.0,42.4,3.8588,-168640
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24150,-7.05,ATM,,60.0,60.0,NSE_FO|46991,114003,53766,,631,1392404,4431,False,146.75,19.9,15.6878,12.41,True,146.75,195,147.05,390,,,146.9,0.3,0.002,7.05,139.7,NSE_FO|46992,253179,198929,,-70,1952149,11059,False,56.55,-22.4,-28.3724,7.05,True,56.4,1885,56.55,5005,,,56.475,0.15,0.0027,0.0,56.55,2.2208,-145163
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24200,42.95,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,243052,89364,,2459,1921672,8124,False,115.3,16.55,16.7595,11.84,True,115.2,1560,115.55,2340,,,115.375,0.35,0.003,0.0,115.3,NSE_FO|46994,296862,195684,,-65,1719453,8345,False,75.0,-27.8,-27.0428,6.54,True,74.8,5070,75.0,6110,,,74.9,0.2,0.0027,42.95,32.05,1.2214,-106320
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24250,92.95,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,152685,63673,,1637,1086845,4887,False,87.7,10.8,14.0442,11.44,True,87.7,1170,87.9,3445,,,87.8,0.2,0.0023,0.0,87.7,NSE_FO|46996,94349,53819,,-89,557461,3599,False,97.55,-31.3,-24.2918,5.58,True,97.3,325,97.5,650,,,97.4,0.2,0.0021,92.95,4.6,0.6179,9854
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24300,142.95,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,259851,56521,,1698,1388556,5814,False,65.1,7.15,12.3382,10.93,True,65.0,16445,65.1,3120,,,65.05,0.1,0.0015,0.0,65.1,NSE_FO|46998,116469,40429,,-144,636614,3117,False,124.9,-37.45,-23.0674,4.55,True,124.75,1625,125.0,2080,,,124.875,0.25,0.002,142.95,-18.05,0.4482,16092
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24350,192.95,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166022,42707,,781,747875,4822,False,46.75,3.2,7.3479,10.6,True,46.6,4355,46.75,6890,,,46.675,0.15,0.0032,0.0,46.75,NSE_FO|47000,35357,9817,,-120,137667,737,False,156.0,-39.0,-20.0,0.0,False,156.2,1170,156.6,260,,,156.4,0.4,0.0026,192.95,-36.95,0.213,32890
2.1.0,20260828_105803_000,2026-08-28T10:58:03+05:30,2026-08-28T10:58:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,69086f89eda3b93c,0.0,False,24157.05,24157.45,24122.6,24188.3,24106.55,24090.85,10.76,24150,24150,24400,242.95,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,225875,37662,,814,931811,3762,False,32.85,1.05,3.3019,10.39,True,32.9,585,33.0,9880,,,32.95,0.1,0.003,0.0,32.85,NSE_FO|47002,41612,6809,,25,151405,1076,False,192.25,-42.4,-18.0695,0.0,False,192.4,130,192.8,1820,,,192.6,0.4,0.0021,242.95,-50.7,0.1842,30853
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,23900,-258.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,5004,1404,,-17,23943,55,False,354.55,40.8,13.004,16.96,True,351.8,130,352.7,195,,,352.25,0.9,0.0026,258.85,95.7,NSE_FO|46982,113512,45529,,127,534438,2003,False,12.8,-6.45,-33.5065,9.17,True,12.75,15730,12.8,390,,,12.775,0.05,0.0039,0.0,12.8,22.6843,-44125
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,23950,-208.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,3803,1628,,8,23541,35,False,307.0,37.75,14.0204,15.66,True,306.0,780,306.9,455,,,306.45,0.9,0.0029,208.85,98.15,NSE_FO|46984,62325,30507,,13,390725,1737,False,17.1,-8.45,-33.0724,8.77,True,17.15,9815,17.2,1170,,,17.175,0.05,0.0029,0.0,17.1,16.3884,-28879
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24000,-158.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32047,5990,,-5,221681,502,False,263.05,35.3,15.4995,14.92,True,263.0,1300,263.45,390,,,263.225,0.45,0.0017,158.85,104.2,NSE_FO|46986,206520,97202,,339,1145989,4894,False,23.2,-11.9,-33.9031,8.35,True,23.1,5135,23.15,260,,,23.125,0.05,0.0022,0.0,23.2,6.4443,-91212
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24050,-108.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,15823,5400,,17,184624,356,False,221.25,29.95,15.656,13.94,True,221.2,650,221.65,520,,,221.425,0.45,0.002,108.85,112.4,NSE_FO|46988,107231,70285,,130,737864,2857,False,31.4,-15.25,-32.6902,8.0,True,31.35,7410,31.45,585,,,31.4,0.1,0.0032,0.0,31.4,6.7769,-64885
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24100,-58.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,72406,25921,,230,1033379,2551,False,182.0,26.75,17.2303,13.18,True,182.05,650,182.4,585,,,182.225,0.35,0.0019,58.85,123.15,NSE_FO|46990,277795,193612,,-719,2010251,8245,False,42.45,-19.7,-31.6975,7.54,True,42.25,7800,42.4,5070,,,42.325,0.15,0.0035,0.0,42.45,3.8366,-167691
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24150,-8.85,ATM,,60.0,60.0,NSE_FO|46991,114956,54719,,953,1397191,4787,False,146.4,19.55,15.4119,12.28,True,146.05,390,146.4,455,,,146.225,0.35,0.0024,8.85,137.55,NSE_FO|46992,250531,196281,,-2648,1960940,8791,False,56.8,-22.15,-28.0557,7.16,True,56.75,2080,56.8,260,,,56.775,0.05,0.0009,0.0,56.8,2.1794,-141562
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24200,41.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,243567,89879,,515,1929410,7738,False,114.75,16.0,16.2025,11.72,True,114.7,975,114.85,65,,,114.775,0.15,0.0013,0.0,114.75,NSE_FO|46994,295043,193865,,-1819,1728910,9457,False,75.25,-27.55,-26.7996,6.65,True,74.9,455,75.05,1690,,,74.975,0.15,0.002,41.15,34.1,1.2113,-103986
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24250,91.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,154176,65164,,1491,1092289,5444,False,87.45,10.55,13.7191,11.22,True,87.3,1690,87.4,65,,,87.35,0.1,0.0011,0.0,87.45,NSE_FO|46996,93344,52814,,-1005,561131,3670,False,98.0,-30.85,-23.9426,5.94,True,97.65,4095,97.85,130,,,97.75,0.2,0.002,91.15,6.85,0.6054,12350
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24300,141.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,260090,56760,,239,1394881,6325,False,64.6,6.65,11.4754,10.82,True,64.6,3250,64.7,650,,,64.65,0.1,0.0015,0.0,64.6,NSE_FO|46998,116551,40511,,82,639452,2838,False,125.5,-36.85,-22.6979,4.84,True,125.25,1170,125.5,585,,,125.375,0.25,0.002,141.15,-15.65,0.4481,16249
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24350,191.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166368,43053,,346,750662,2787,False,46.55,3.0,6.8886,10.6,True,46.5,3315,46.65,8190,,,46.575,0.15,0.0032,0.0,46.55,NSE_FO|47000,35155,9615,,-202,138331,664,False,157.25,-37.75,-19.359,0.0,False,156.45,715,156.75,65,,,156.6,0.3,0.0019,191.15,-33.9,0.2113,33438
2.1.0,20260828_105903_001,2026-08-28T10:59:03+05:30,2026-08-28T10:59:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5b0a63a299d7c125,0.0,False,24158.85,24158.4,24122.6,24188.3,24106.55,24090.85,10.77,24150,24150,24400,241.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,226717,38504,,842,934865,3054,False,32.85,1.05,3.3019,10.39,True,32.85,910,32.95,6500,,,32.9,0.1,0.003,0.0,32.85,NSE_FO|47002,41446,6643,,-166,152212,807,False,192.95,-41.7,-17.7711,0.0,False,193.05,585,193.4,325,,,193.225,0.35,0.0018,241.15,-48.2,0.1828,31861
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,23900,-256.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,5004,1404,,0,23959,16,False,352.35,38.6,12.3028,17.21,True,351.6,65,352.15,520,,,351.875,0.55,0.0016,256.85,95.5,NSE_FO|46982,113389,45406,,-123,535331,893,False,12.85,-6.4,-33.2468,9.03,True,12.8,13910,12.9,34060,,,12.85,0.1,0.0078,0.0,12.85,22.6597,-44002
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,23950,-206.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,3807,1632,,4,23554,13,False,306.25,37.0,13.7419,16.05,True,306.25,130,306.4,325,,,306.325,0.15,0.0005,206.85,99.4,NSE_FO|46984,62357,30539,,32,391874,1149,False,17.25,-8.3,-32.4853,8.65,True,17.2,9360,17.25,260,,,17.225,0.05,0.0029,0.0,17.25,16.3796,-28907
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24000,-156.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32150,6093,,103,221900,219,False,262.25,34.5,15.1482,15.15,True,262.5,65,262.55,260,,,262.525,0.05,0.0002,156.85,105.4,NSE_FO|46986,206591,97273,,71,1148672,2683,False,23.4,-11.7,-33.3333,8.22,True,23.3,7215,23.35,325,,,23.325,0.05,0.0021,0.0,23.4,6.4258,-91180
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24050,-106.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,15884,5461,,61,184908,284,False,220.65,29.35,15.3424,14.14,True,220.3,65,220.5,650,,,220.4,0.2,0.0009,106.85,113.8,NSE_FO|46988,107452,70506,,221,739461,1597,False,31.6,-15.05,-32.2615,7.83,True,31.55,1820,31.6,1365,,,31.575,0.05,0.0016,0.0,31.6,6.7648,-65045
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24100,-56.85,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,72700,26215,,294,1034871,1492,False,181.3,26.05,16.7794,13.34,True,181.3,325,181.65,390,,,181.475,0.35,0.0019,56.85,124.45,NSE_FO|46990,278221,194038,,426,2014903,4652,False,42.9,-19.25,-30.9735,7.42,True,42.65,4680,42.8,5850,,,42.725,0.15,0.0035,0.0,42.9,3.827,-167823
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24150,-6.85,ATM,,60.0,60.0,NSE_FO|46991,115677,55440,,721,1400833,3642,False,145.45,18.6,14.663,12.47,True,145.45,1690,145.8,650,,,145.625,0.35,0.0024,6.85,138.6,NSE_FO|46992,249904,195654,,-627,1968243,7303,False,57.05,-21.9,-27.7391,6.97,True,57.05,3445,57.2,3315,,,57.125,0.15,0.0026,0.0,57.05,2.1604,-140214
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24200,43.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,245764,92076,,2197,1934394,4984,False,114.1,15.35,15.5443,11.91,True,114.1,1040,114.35,1170,,,114.225,0.25,0.0022,0.0,114.1,NSE_FO|46994,296263,195085,,1220,1737385,8475,False,75.85,-26.95,-26.216,6.42,True,75.65,4290,75.85,4095,,,75.75,0.2,0.0026,43.15,32.7,1.2055,-103009
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24250,93.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,155269,66257,,1093,1095491,3202,False,87.0,10.1,13.1339,11.45,True,87.05,2470,87.25,130,,,87.15,0.2,0.0023,0.0,87.0,NSE_FO|46996,93386,52856,,42,563410,2279,False,98.1,-30.75,-23.865,5.55,True,98.05,390,98.25,650,,,98.15,0.2,0.002,93.15,4.95,0.6014,13401
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24300,143.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,260707,57377,,617,1398196,3315,False,64.4,6.45,11.1303,11.03,True,64.5,1170,64.65,3510,,,64.575,0.15,0.0023,0.0,64.4,NSE_FO|46998,115896,39856,,-655,641616,2164,False,125.6,-36.75,-22.6363,4.14,True,125.6,910,125.9,390,,,125.75,0.3,0.0024,143.15,-17.55,0.4445,17521
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24350,193.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166377,43062,,9,753050,2388,False,46.4,2.85,6.5442,10.71,True,46.4,1170,46.5,975,,,46.45,0.1,0.0022,0.0,46.4,NSE_FO|47000,35202,9662,,47,138781,450,False,157.7,-37.3,-19.1282,0.0,False,157.4,1040,157.8,390,,,157.6,0.4,0.0025,193.15,-35.45,0.2116,33400
2.1.0,20260828_110003_000,2026-08-28T11:00:03+05:30,2026-08-28T11:00:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,4dc2e4ede915b9ef,0.0,False,24156.85,24156.85,24122.6,24188.3,24106.55,24090.85,10.79,24150,24150,24400,243.15,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,227323,39110,,606,937237,2372,False,32.7,0.9,2.8302,10.5,True,32.7,4095,32.8,6370,,,32.75,0.1,0.0031,0.0,32.7,NSE_FO|47002,41591,6788,,145,153151,939,False,194.15,-40.5,-17.2597,0.0,False,194.0,65,194.15,65,,,194.075,0.15,0.0008,243.15,-49.0,0.183,32322
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,23900,-254.95,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,4999,1399,,-5,24016,57,False,350.05,36.3,11.5697,17.01,True,350.75,715,351.75,650,,,351.25,1.0,0.0028,254.95,95.1,NSE_FO|46982,114222,46239,,833,539679,4348,False,13.05,-6.2,-32.2078,9.09,True,13.0,20605,13.05,7800,,,13.025,0.05,0.0038,0.0,13.05,22.849,-44840
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,23950,-204.95,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,3814,1639,,7,23632,78,False,304.65,35.4,13.1476,15.93,True,305.25,130,305.95,195,,,305.6,0.7,0.0023,204.95,99.7,NSE_FO|46984,62383,30565,,26,394102,2228,False,17.45,-8.1,-31.7025,8.7,True,17.4,8385,17.45,3250,,,17.425,0.05,0.0029,0.0,17.45,16.3563,-28926
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24000,-154.95,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32252,6195,,102,222586,686,False,261.95,34.2,15.0165,14.94,True,260.6,975,261.3,910,,,260.95,0.7,0.0027,154.95,107.0,NSE_FO|46986,206205,96887,,-386,1155336,6664,False,23.7,-11.4,-32.4786,8.32,True,23.75,10725,23.85,1365,,,23.8,0.1,0.0042,0.0,23.7,6.3936,-90692
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24050,-104.95,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,15990,5567,,106,185336,428,False,219.85,28.55,14.9242,13.94,True,218.9,260,219.45,325,,,219.175,0.55,0.0025,104.95,114.9,NSE_FO|46988,107369,70423,,-83,745126,5665,False,31.85,-14.8,-31.7256,7.91,True,32.05,3900,32.15,715,,,32.1,0.1,0.0031,0.0,31.85,6.7148,-64856
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24100,-54.95,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,73324,26839,,624,1038069,3198,False,181.15,25.9,16.6828,13.2,True,180.15,1625,180.6,520,,,180.375,0.45,0.0025,54.95,126.2,NSE_FO|46990,279272,195089,,1051,2025172,10269,False,43.25,-18.9,-30.4103,7.51,True,43.45,7670,43.6,5720,,,43.525,0.15,0.0034,0.0,43.25,3.8087,-168250
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24150,-4.95,ATM,,60.0,60.0,NSE_FO|46991,116364,56127,,687,1405949,5116,False,145.0,18.15,14.3082,12.47,True,144.75,65,145.0,3380,,,144.875,0.25,0.0017,4.95,140.05,NSE_FO|46992,250772,196522,,868,1981804,13561,False,58.0,-20.95,-26.5358,7.02,True,57.8,8320,58.0,6110,,,57.9,0.2,0.0035,0.0,58.0,2.1551,-140395
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24200,45.05,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,246966,93278,,1202,1941421,7027,False,114.0,15.25,15.443,11.89,True,114.1,325,114.35,1495,,,114.225,0.25,0.0022,0.0,114.0,NSE_FO|46994,297055,195877,,792,1750273,12888,False,76.5,-26.3,-25.5837,6.48,True,76.35,3185,76.6,4550,,,76.475,0.25,0.0033,45.05,31.45,1.2028,-102599
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24250,95.05,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,155515,66503,,246,1100284,4793,False,86.95,10.05,13.0689,11.35,True,86.95,65,87.0,780,,,86.975,0.05,0.0006,0.0,86.95,NSE_FO|46996,93656,53126,,270,568253,4843,False,98.9,-29.95,-23.2441,5.65,True,98.65,130,98.8,1495,,,98.725,0.15,0.0015,95.05,3.85,0.6022,13377
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24300,145.05,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,261584,58254,,877,1405257,7061,False,64.55,6.6,11.3891,10.98,True,64.4,65,64.5,390,,,64.45,0.1,0.0016,0.0,64.55,NSE_FO|46998,115943,39903,,47,645997,4381,False,126.45,-35.9,-22.1127,4.29,True,126.15,650,126.45,520,,,126.3,0.3,0.0024,145.05,-18.6,0.4432,18351
2.1.0,20260828_110103_001,2026-08-28T11:01:03+05:30,2026-08-28T11:01:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,ec11f4a10cc37f1d,0.0,False,24154.95,24155.35,24122.6,24188.3,24106.55,24090.85,10.8,24150,24150,24350,195.05,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,166608,43293,,231,756282,3232,False,46.2,2.65,6.085,10.64,True,45.9,5135,46.0,910,,,45.95,0.1,0.0022,0.0,46.2,NSE_FO|47000,35185,9645,,-17,139621,840,False,158.35,-36.65,-18.7949,0.0,False,158.8,585,159.2,1105,,,159.0,0.4,0.0025,195.05,-36.7,0.2112,33648
