schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,underlying,expiry,lot_size,chain_hash,source_age_seconds,source_is_stale,spot,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,india_vix,current_atm,session_anchor_atm,strike,strike_distance_from_spot,moneyness,interval_seconds,ce_interval_seconds,pe_interval_seconds,ce_identifier,ce_oi,ce_exchange_change_oi,ce_exchange_pchange_oi,ce_interval_oi_change,ce_volume_cumulative,ce_interval_volume,ce_volume_counter_reset,ce_ltp,ce_price_change,ce_price_pchange,ce_iv,ce_iv_valid,ce_bid,ce_bid_qty,ce_ask,ce_ask_qty,ce_total_buy_qty,ce_total_sell_qty,ce_mid,ce_spread,ce_spread_pct,ce_intrinsic,ce_extrinsic_ltp,pe_identifier,pe_oi,pe_exchange_change_oi,pe_exchange_pchange_oi,pe_interval_oi_change,pe_volume_cumulative,pe_interval_volume,pe_volume_counter_reset,pe_ltp,pe_price_change,pe_price_pchange,pe_iv,pe_iv_valid,pe_bid,pe_bid_qty,pe_ask,pe_ask_qty,pe_total_buy_qty,pe_total_sell_qty,pe_mid,pe_spread,pe_spread_pct,pe_intrinsic,pe_extrinsic_ltp,strike_oi_pcr,exchange_change_oi_ce_minus_pe
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24100,-47.65,BELOW_SPOT,,59.0,59.0,NSE_FO|46989,110651,64166,,-3682,3352353,18016,False,165.55,10.3,6.6345,12.22,True,165.1,130,165.55,845,,,165.325,0.45,0.0027,47.65,117.9,NSE_FO|46990,236259,152076,,6485,7095214,41392,False,44.3,-17.85,-28.7208,7.51,True,44.25,325,44.3,780,,,44.275,0.05,0.0011,0.0,44.3,2.1352,-87910
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24150,2.35,ATM,,59.0,59.0,NSE_FO|46991,118206,57969,,-3517,3687092,25279,False,130.85,4.0,3.1533,11.61,True,130.9,650,131.25,1170,,,131.075,0.35,0.0027,0.0,130.85,NSE_FO|46992,131909,77659,,2001,5430621,28695,False,59.85,-19.1,-24.1925,7.02,True,59.65,2990,59.8,780,,,59.725,0.15,0.0025,2.35,57.5,1.1159,-19690
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24200,52.35,ABOVE_SPOT,,59.0,59.0,NSE_FO|46993,227623,73935,,-3450,4971008,41661,False,101.05,2.3,2.3291,11.18,True,101.05,2015,101.35,780,,,101.2,0.3,0.003,0.0,101.05,NSE_FO|46994,157092,55914,,2789,4512425,21865,False,80.05,-22.75,-22.1304,6.48,True,79.9,845,80.0,325,,,79.95,0.1,0.0013,52.35,27.7,0.6901,18021
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24250,102.35,ABOVE_SPOT,,59.0,59.0,NSE_FO|46995,137434,48422,,-382,2663831,21854,False,76.4,-0.5,-0.6502,10.76,True,76.4,975,76.65,2340,,,76.525,0.25,0.0033,0.0,76.4,NSE_FO|46996,53165,12635,,-215,1401491,5933,False,103.85,-25.0,-19.4024,5.86,True,103.85,845,104.1,195,,,103.975,0.25,0.0024,102.35,1.5,0.3868,35787
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24300,152.35,ABOVE_SPOT,,59.0,59.0,NSE_FO|46997,261907,58577,,-3985,3481806,29667,False,55.75,-2.2,-3.7964,10.56,True,55.75,910,55.9,390,,,55.825,0.15,0.0027,0.0,55.75,NSE_FO|46998,67979,-8061,,-91,1476553,6658,False,134.65,-27.7,-17.0619,4.47,True,134.05,65,134.35,390,,,134.2,0.3,0.0022,152.35,-17.7,0.2596,66638
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24350,202.35,ABOVE_SPOT,,59.0,59.0,NSE_FO|46999,158040,34725,,-1530,1815765,16727,False,39.9,-3.65,-8.3812,10.29,True,39.75,975,39.9,5135,,,39.825,0.15,0.0038,0.0,39.9,NSE_FO|47000,23689,-1851,,38,327857,1328,False,168.15,-26.85,-13.7692,0.0,False,167.7,260,168.1,195,,,167.9,0.4,0.0024,202.35,-34.2,0.1499,36576
2.1.0,20260828_151402_999,2026-08-28T15:14:02+05:30,2026-08-28T15:14:02+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,0ec12ee9273ce9e4,0.0,False,24147.65,24147.65,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24400,252.35,ABOVE_SPOT,,59.0,59.0,NSE_FO|47001,203697,15484,,1206,2327405,33711,False,27.85,-3.95,-12.4214,10.21,True,27.75,4095,27.85,2925,,,27.8,0.1,0.0036,0.0,27.85,NSE_FO|47002,29349,-5454,,-195,334694,1589,False,205.95,-28.7,-12.231,0.0,False,205.0,65,205.4,130,,,205.2,0.4,0.0019,252.35,-46.4,0.1441,20938
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,23900,-242.45,BELOW_SPOT,,61.0,61.0,NSE_FO|46981,6110,2510,,-52,90857,347,False,337.3,23.55,7.506,16.85,True,336.9,520,337.3,520,,,337.1,0.4,0.0012,242.45,94.85,NSE_FO|46982,106550,38567,,109,1812941,7034,False,12.5,-6.75,-35.0649,8.88,True,12.45,1300,12.5,6305,,,12.475,0.05,0.004,0.0,12.5,17.4386,-36057
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,23950,-192.45,BELOW_SPOT,,61.0,61.0,NSE_FO|46983,2893,718,,-8,77285,160,False,293.0,23.75,8.8208,15.9,True,293.15,260,294.0,195,,,293.575,0.85,0.0029,192.45,100.55,NSE_FO|46984,57489,25671,,-370,1534123,4779,False,16.85,-8.7,-34.0509,8.5,True,16.75,5265,16.85,2730,,,16.8,0.1,0.006,0.0,16.85,19.8718,-24953
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24000,-142.45,BELOW_SPOT,,61.0,61.0,NSE_FO|46985,33427,7370,,351,712776,1918,False,248.25,20.5,9.0011,14.83,True,247.95,650,248.15,1300,,,248.05,0.2,0.0008,142.45,105.8,NSE_FO|46986,192071,82753,,-1401,4110715,18182,False,23.3,-11.8,-33.6182,8.1,True,23.35,910,23.4,325,,,23.375,0.05,0.0021,0.0,23.3,5.746,-75383
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24050,-92.45,BELOW_SPOT,,61.0,61.0,NSE_FO|46987,17790,7367,,-19,648489,1760,False,207.45,16.15,8.4422,13.85,True,207.8,650,208.0,195,,,207.9,0.2,0.001,92.45,115.0,NSE_FO|46988,95790,58844,,-415,3052359,13501,False,31.45,-15.2,-32.5831,7.64,True,31.35,2860,31.5,3185,,,31.425,0.15,0.0048,0.0,31.45,5.3845,-51477
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24100,-42.45,BELOW_SPOT,,61.0,61.0,NSE_FO|46989,109137,62652,,-1514,3362807,10454,False,169.25,14.0,9.0177,12.95,True,168.9,455,169.1,195,,,169.0,0.2,0.0012,42.45,126.8,NSE_FO|46990,234966,150783,,-1293,7125075,29861,False,43.05,-19.1,-30.7321,7.23,True,43.05,7540,43.2,12805,,,43.125,0.15,0.0035,0.0,43.05,2.1529,-88131
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24150,7.55,ATM,,61.0,61.0,NSE_FO|46991,116358,56121,,-1848,3701951,14859,False,133.75,6.9,5.4395,12.34,True,133.7,845,134.1,1560,,,133.9,0.4,0.003,0.0,133.75,NSE_FO|46992,133535,79285,,1626,5453333,22712,False,58.7,-20.25,-25.6491,6.73,True,58.55,1365,58.7,1495,,,58.625,0.15,0.0026,7.55,51.15,1.1476,-23164
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24200,57.55,ABOVE_SPOT,,61.0,61.0,NSE_FO|46993,222776,69088,,-4847,4995062,24054,False,104.2,5.45,5.519,11.72,True,104.15,520,104.4,845,,,104.275,0.25,0.0024,0.0,104.2,NSE_FO|46994,155051,53873,,-2041,4532873,20448,False,77.45,-25.35,-24.6595,6.07,True,77.5,260,77.65,130,,,77.575,0.15,0.0019,57.55,19.9,0.696,15215
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24250,107.55,ABOVE_SPOT,,61.0,61.0,NSE_FO|46995,135513,46501,,-1921,2675592,11761,False,78.25,1.35,1.7555,11.31,True,78.15,3835,78.4,715,,,78.275,0.25,0.0032,0.0,78.25,NSE_FO|46996,52985,12455,,-180,1406252,4761,False,102.45,-26.4,-20.4889,5.18,True,102.45,130,102.5,1300,,,102.475,0.05,0.0005,107.55,-5.1,0.391,34046
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24300,157.55,ABOVE_SPOT,,61.0,61.0,NSE_FO|46997,260081,56751,,-1826,3497297,15491,False,57.7,-0.25,-0.4314,10.93,True,57.8,65,57.9,4485,,,57.85,0.1,0.0017,0.0,57.7,NSE_FO|46998,68025,-8015,,46,1480556,4003,False,131.0,-31.35,-19.3101,2.99,True,130.4,520,130.75,780,,,130.575,0.35,0.0027,157.55,-26.55,0.2616,64766
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24350,207.55,ABOVE_SPOT,,61.0,61.0,NSE_FO|46999,157409,34094,,-631,1824115,8350,False,41.05,-2.5,-5.7405,10.67,True,40.8,260,40.9,2600,,,40.85,0.1,0.0024,0.0,41.05,NSE_FO|47000,23870,-1670,,181,328681,824,False,164.75,-30.25,-15.5128,0.0,False,164.75,260,165.15,260,,,164.95,0.4,0.0024,207.55,-42.8,0.1516,35764
2.1.0,20260828_151503_000,2026-08-28T15:15:03+05:30,2026-08-28T15:15:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,9ad6aa212cc7a470,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.61,24150,24150,24400,257.55,ABOVE_SPOT,,61.0,61.0,NSE_FO|47001,203535,15322,,-162,2338810,11405,False,28.8,-3.0,-9.434,10.48,True,28.7,1950,28.75,520,,,28.725,0.05,0.0017,0.0,28.8,NSE_FO|47002,29171,-5632,,-178,335778,1084,False,202.0,-32.65,-13.9143,0.0,False,201.45,65,201.75,325,,,201.6,0.3,0.0015,257.55,-55.55,0.1433,20954
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,23900,-242.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,6070,2470,,-40,91458,601,False,335.0,21.25,6.7729,16.53,True,334.8,195,335.7,520,,,335.25,0.9,0.0027,242.45,92.55,NSE_FO|46982,108008,40025,,1458,1824995,12054,False,12.1,-7.15,-37.1429,8.79,True,12.1,16315,12.2,5070,,,12.15,0.1,0.0082,0.0,12.1,17.7937,-37555
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,23950,-192.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,2902,727,,9,77717,432,False,289.7,20.45,7.5952,15.66,True,290.3,260,291.05,260,,,290.675,0.75,0.0026,192.45,97.25,NSE_FO|46984,57474,25656,,-15,1541060,6937,False,16.6,-8.95,-35.0294,8.36,True,16.45,2080,16.5,1235,,,16.475,0.05,0.003,0.0,16.6,19.805,-24929
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24000,-142.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32664,6607,,-763,716126,3350,False,245.95,18.2,7.9912,14.74,True,246.35,65,246.95,195,,,246.65,0.6,0.0024,142.45,103.5,NSE_FO|46986,191830,82512,,-241,4135975,25260,False,23.0,-12.1,-34.4729,7.98,True,22.9,260,22.95,585,,,22.925,0.05,0.0022,0.0,23.0,5.8728,-75905
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24050,-92.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,17353,6930,,-437,652324,3835,False,205.4,14.1,7.3706,13.66,True,204.55,455,205.0,130,,,204.775,0.45,0.0022,92.45,112.95,NSE_FO|46988,94696,57750,,-1094,3066259,13900,False,31.15,-15.5,-33.2262,7.55,True,31.15,2470,31.25,4680,,,31.2,0.1,0.0032,0.0,31.15,5.457,-50820
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24100,-42.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,106941,60456,,-2196,3381953,19146,False,166.6,11.35,7.3108,12.88,True,166.15,455,166.6,715,,,166.375,0.45,0.0027,42.45,124.15,NSE_FO|46990,236931,152748,,1965,7162515,37440,False,43.0,-19.15,-30.8126,7.1,True,43.0,9490,43.15,3900,,,43.075,0.15,0.0035,0.0,43.0,2.2155,-92292
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24150,7.55,ATM,,60.0,60.0,NSE_FO|46991,113834,53597,,-2524,3728623,26672,False,132.1,5.25,4.1387,12.18,True,131.65,1040,132.05,975,,,131.85,0.4,0.003,0.0,132.1,NSE_FO|46992,133637,79387,,102,5482374,29041,False,58.4,-20.55,-26.0291,6.61,True,58.2,3575,58.3,65,,,58.25,0.1,0.0017,7.55,50.85,1.174,-25790
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24200,57.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,217422,63734,,-5354,5036999,41937,False,101.15,2.4,2.4304,11.57,True,101.25,1170,101.55,1950,,,101.4,0.3,0.003,0.0,101.15,NSE_FO|46994,154685,53507,,-366,4555959,23086,False,78.35,-24.45,-23.784,5.92,True,77.35,390,77.55,650,,,77.45,0.2,0.0026,57.55,20.8,0.7115,10227
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24250,107.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,134670,45658,,-843,2701636,26044,False,76.55,-0.35,-0.4551,11.17,True,76.2,1885,76.45,1170,,,76.325,0.25,0.0033,0.0,76.55,NSE_FO|46996,52990,12460,,5,1414015,7763,False,102.3,-26.55,-20.6054,5.05,True,102.25,650,102.5,325,,,102.375,0.25,0.0024,107.55,-5.25,0.3935,33198
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24300,157.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,256202,52872,,-3879,3527270,29973,False,55.65,-2.3,-3.9689,10.82,True,55.85,845,56.0,13845,,,55.925,0.15,0.0027,0.0,55.65,NSE_FO|46998,68014,-8026,,-11,1486617,6061,False,131.85,-30.5,-18.7866,0.0,False,131.25,195,131.4,195,,,131.325,0.15,0.0011,157.55,-25.7,0.2655,60898
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24350,207.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46999,154433,31118,,-2976,1846584,22469,False,39.55,-4.0,-9.1848,10.54,True,39.5,1235,39.6,975,,,39.55,0.1,0.0025,0.0,39.55,NSE_FO|47000,23836,-1704,,-34,330465,1784,False,165.75,-29.25,-15.0,0.0,False,165.55,195,165.95,520,,,165.75,0.4,0.0024,207.55,-41.8,0.1543,32822
2.1.0,20260828_151603_000,2026-08-28T15:16:03+05:30,2026-08-28T15:16:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,5c7de8c5f9bc1998,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.72,24150,24150,24400,257.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|47001,203272,15059,,-263,2363237,24427,False,27.4,-4.4,-13.8365,10.35,True,27.35,780,27.4,845,,,27.375,0.05,0.0018,0.0,27.4,NSE_FO|47002,29009,-5794,,-162,337229,1451,False,202.85,-31.8,-13.5521,0.0,False,203.0,325,203.45,390,,,203.225,0.45,0.0022,257.55,-54.7,0.1427,20853
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,23900,-242.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46981,6105,2505,,35,91630,172,False,337.7,23.95,7.6335,17.1,True,338.15,130,339.1,845,,,338.625,0.95,0.0028,242.45,95.25,NSE_FO|46982,107559,39576,,-449,1832758,7763,False,11.75,-7.5,-38.961,8.68,True,11.65,8840,11.75,9685,,,11.7,0.1,0.0085,0.0,11.75,17.6182,-37071
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,23950,-192.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46983,2906,731,,4,77908,191,False,293.1,23.85,8.8579,15.91,True,292.6,715,293.55,390,,,293.075,0.95,0.0032,192.45,100.65,NSE_FO|46984,55913,24095,,-1561,1548017,6957,False,16.05,-9.5,-37.182,8.29,True,15.9,5525,16.0,2860,,,15.95,0.1,0.0063,0.0,16.05,19.2405,-23364
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24000,-142.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46985,32480,6423,,-184,717856,1730,False,249.2,21.45,9.4182,14.86,True,249.2,130,249.55,650,,,249.375,0.35,0.0014,142.45,106.75,NSE_FO|46986,190631,81313,,-1199,4152235,16260,False,22.2,-12.9,-36.7521,7.87,True,22.15,975,22.2,520,,,22.175,0.05,0.0023,0.0,22.2,5.8692,-74890
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24050,-92.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46987,17399,6976,,46,653593,1269,False,206.6,15.3,7.9979,13.81,True,206.5,65,206.95,260,,,206.725,0.45,0.0022,92.45,114.15,NSE_FO|46988,92988,56042,,-1708,3081728,15469,False,30.3,-16.35,-35.0482,7.43,True,30.3,130,30.35,455,,,30.325,0.05,0.0016,0.0,30.3,5.3444,-49066
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24100,-42.45,BELOW_SPOT,,60.0,60.0,NSE_FO|46989,106711,60226,,-230,3389493,7540,False,168.65,13.4,8.6312,12.99,True,168.25,650,168.65,195,,,168.45,0.4,0.0024,42.45,126.2,NSE_FO|46990,235498,151315,,-1433,7185188,22673,False,41.85,-20.3,-32.6629,7.0,True,41.85,3900,41.95,195,,,41.9,0.1,0.0024,0.0,41.85,2.2069,-91089
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24150,7.55,ATM,,60.0,60.0,NSE_FO|46991,111965,51728,,-1869,3739980,11357,False,133.95,7.1,5.5972,12.25,True,134.15,195,134.45,325,,,134.3,0.3,0.0022,0.0,133.95,NSE_FO|46992,133549,79299,,-88,5498054,15680,False,56.85,-22.1,-27.9924,6.45,True,56.2,2080,56.35,260,,,56.275,0.15,0.0027,7.55,49.3,1.1928,-27571
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24200,57.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46993,216135,62447,,-1287,5055054,18055,False,103.5,4.75,4.8101,11.61,True,103.2,975,103.5,2535,,,103.35,0.3,0.0029,0.0,103.5,NSE_FO|46994,155348,54170,,663,4570146,14187,False,75.95,-26.85,-26.1187,5.81,True,75.8,1690,76.0,3705,,,75.9,0.2,0.0026,57.55,18.4,0.7188,8277
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24250,107.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46995,133838,44826,,-832,2711862,10226,False,77.45,0.55,0.7152,11.19,True,77.6,130,77.8,1300,,,77.7,0.2,0.0026,0.0,77.45,NSE_FO|46996,52907,12377,,-83,1417142,3127,False,100.45,-28.4,-22.0411,4.84,True,100.05,325,100.2,260,,,100.125,0.15,0.0015,107.55,-7.1,0.3953,32449
2.1.0,20260828_151703_000,2026-08-28T15:17:03+05:30,2026-08-28T15:17:03+05:30,Asia/Kolkata,UPSTOX,NIFTY,2026-09-01,65,7020c618635816a2,0.0,False,24142.45,24142.45,24122.6,24188.3,24076.85,24090.85,10.75,24150,24150,24300,157.55,ABOVE_SPOT,,60.0,60.0,NSE_FO|46997,255121,51791,,-1081,3541833,14563,False,56.65,-1.3,-2.2433,10.83,True,56.6,4225,56.8,3965,,,56.7,0.2,0.0035,0.0,56.65,NSE_FO|46998,67649,-8391,,-365,1489497,2880,False,130.0,-32.35,-19.9261,0.0,False,129.05,455,129.4,715,,,129.225,0.35,0.0027,157.55,-27.55,0.2652,60182
