schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,expiry,chain_hash,source_age_seconds,source_is_stale,spot_chain,chain_data_age_seconds,chain_frozen,minutes_to_close,spot_high_1m,spot_low_1m,spot_samples_1m,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,nifty_year_high,nifty_year_low,india_vix,vix_day_open,vix_day_high,vix_day_low,vix_previous_close,current_atm,session_anchor_atm,scheduled_event_note,external_source,external_source_timestamp,external_age_seconds,external_is_stale,nifty_futures,futures_open_1m,futures_high_1m,futures_low_1m,futures_close_1m,futures_volume_1m,futures_vwap,true_futures_context_available
2.1.0,20260828_123903_000,2026-08-28T12:39:03+05:30,2026-08-28T12:39:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,8a174203a8a86611,0.0,False,24103.7,0.0,False,170.9,24103.9,24103.4,3,24103.9,24122.6,24188.3,24076.85,24090.85,,,11.0,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124003_000,2026-08-28T12:40:03+05:30,2026-08-28T12:40:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a897379671ffaec2,0.0,False,24105.85,0.0,False,169.9,24106.25,24105.85,3,24105.35,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124103_000,2026-08-28T12:41:03+05:30,2026-08-28T12:41:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a6ebe76bcbac0909,0.0,False,24106.1,0.0,False,168.9,24106.1,24103.95,3,24105.2,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124203_000,2026-08-28T12:42:03+05:30,2026-08-28T12:42:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,6f3776a6d68cdede,0.0,False,24105.1,0.0,False,167.9,24106.75,24105.1,3,24105.0,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124303_000,2026-08-28T12:43:03+05:30,2026-08-28T12:43:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,beb22b217d4b1f92,0.0,False,24105.65,0.0,False,166.9,24106.65,24105.65,3,24105.15,24122.6,24188.3,24076.85,24090.85,,,10.97,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124403_000,2026-08-28T12:44:03+05:30,2026-08-28T12:44:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,59b45cceb4f3f74d,0.0,False,24107.05,0.0,False,165.9,24107.55,24106.05,3,24106.85,24122.6,24188.3,24076.85,24090.85,,,10.96,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124502_999,2026-08-28T12:45:02+05:30,2026-08-28T12:45:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b38a2422d608a001,0.0,False,24104.7,0.0,False,165.0,24107.05,24104.7,4,24104.1,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124602_999,2026-08-28T12:46:02+05:30,2026-08-28T12:46:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,8d46e4b03ab480dc,0.0,False,24103.25,0.0,False,164.0,24103.3,24102.5,3,24103.3,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124702_999,2026-08-28T12:47:02+05:30,2026-08-28T12:47:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d39c0e9554e9d5f6,0.0,False,24106.6,0.0,False,163.0,24106.6,24104.1,3,24106.6,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124803_000,2026-08-28T12:48:03+05:30,2026-08-28T12:48:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ef6e110577c1db65,0.0,False,24106.25,0.0,False,161.9,24106.25,24105.55,3,24105.95,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_124903_000,2026-08-28T12:49:03+05:30,2026-08-28T12:49:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5e3bac7b5486101c,0.0,False,24107.15,0.0,False,160.9,24108.0,24102.55,3,24107.35,24122.6,24188.3,24076.85,24090.85,,,10.93,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_125003_000,2026-08-28T12:50:03+05:30,2026-08-28T12:50:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d539bd98cf6d7590,0.0,False,24108.4,0.0,False,159.9,24108.4,24106.4,3,24108.45,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_125103_000,2026-08-28T12:51:03+05:30,2026-08-28T12:51:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1376e7d18e87ddcd,0.0,False,24106.7,0.0,False,158.9,24106.95,24106.5,3,24106.7,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_125202_999,2026-08-28T12:52:02+05:30,2026-08-28T12:52:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,4cfb7c1fcd9105c2,0.0,False,24107.55,0.0,False,158.0,24107.55,24106.7,4,24107.25,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_125303_000,2026-08-28T12:53:03+05:30,2026-08-28T12:53:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,23fa81890fa92cf5,0.0,False,24109.65,0.0,False,156.9,24109.65,24105.85,3,24109.25,24122.6,24188.3,24076.85,24090.85,,,10.92,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
